id,id_apps,training,sentiment,content,cat_training,cat_results,preprocessing,id_object,arr_word,arr_counted,arr_group,role_group,create_at
2743,0,0,-1,"@ gojekindonesia ko belom masuk ya pulsanya lama, biasanya langsung masuk pic.twitter.com/eQPC0qaWHz",0,others,"['gojekindonesia', 'kok', 'belum', 'masuk', 'pulsanya', 'lama', ',', 'masuk']",1,"gojekindonesia|1|1.0;kok|1|0.0;belum|10|-1.0;masuk|2|0.0;pulsanya|unknown|0;lama|4|-1.0;,|6|0.0;masuk|2|0.0",x;x;l;lxx;x;s;x;s,0;0;0;-1.0;0;-1.0;0;0.0,"[[null, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""lama"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:13
2744,0,0,0,@ gojekindonesia kok saya redeem voucher PAYDAYJKT tidak bisa ya? Atau cara salah yg salah? Mohon bantuannya. pic.twitter.com/WBOv7AmYZX,0,harga,"['gojekindonesia', 'kok', 'redeem', 'voucher', 'paydayjkt', 'tidak', 'salah', 'salah', 'mohon', 'bantuannya', '.']",1,gojekindonesia|1|1.0;kok|1|0.0;redeem|unknown|0;voucher|1|1.0;paydayjkt|unknown|0;tidak|10|-1.0;salah|4|-1.0;salah|4|-1.0;mohon|2|0.0;bantuannya|unknown|0;.|6|0.0,x;x;x;x;l;l;lxx;lxx;l;x;x,0;0;0;0;0;0;1;-1.0;0;0;0,"[[{""word"": ""paydayjkt"", ""type"": ""unknown"", ""value"": 0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""salah"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""salah"", ""type"": 4, ""value"": -1.0}, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null]]",15/12/2018 8:00
2745,0,0,0,"@ gojekindonesia hi, saya isi pulsa indosat jam 19:24 tgl 14 desember, tapi sampai sekarang blm sampe. Kenapa ya? pic.twitter.com/O4Jnd2Ci9X",0,others,"['gojekindonesia', ',', 'isi', 'pulsa', 'indosat', 'jam', 'tgl', 'desember', ',', 'belum', '.']",1,"gojekindonesia|1|1.0;,|6|0.0;isi|1|0.0;pulsa|1|0.0;indosat|unknown|0;jam|1|-1.0;tgl|1|-1.0;desember|1|0.0;,|6|0.0;belum|10|-1.0;.|6|0.0",x;x;x;x;x;x;x;x;x;x;x,0;0;0;0;0;0;0;0;0;0;0,[],26/2/2019 17:13
2746,0,0,0,@ gojekindonesia min kenapa nih akun gojek saya malah kena blokir pic.twitter.com/j4MntVTVuG,0,perusahaan,"['gojekindonesia', 'min', 'nih', 'akun', 'gojek', 'kena', 'blokir']",1,gojekindonesia|1|1.0;min|4|0.0;nih|7|0.0;akun|1|0.0;gojek|1|0.0;kena|2|0.0;blokir|2|-1.0,l;lxx;x;x;l;lxx;s,0;1.0;0;0;0;0.0;-1.0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, null, null], [null, {""word"": ""gojek"", ""type"": 1, ""value"": 0.0}, {""word"": ""kena"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""blokir"", ""type"": 2, ""value"": -1.0}, null, null]]",15/12/2018 8:00
2747,0,0,-1,@ gojekindonesia saldonya masih Blm masuk nih pic.twitter.com/36LrFqozXv,0,others,"['gojekindonesia', 'saldonya', 'belum', 'masuk', 'nih']",1,gojekindonesia|1|1.0;saldonya|unknown|0;belum|10|-1.0;masuk|2|0.0;nih|7|0.0,x;x;l;lxx;x,0;0;0;-1.0;0,"[[null, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:13
2748,0,0,-1,Hi @ gojekindonesia kenapa voucher saya tidak bisa dipakai ya. pic.twitter.com/A7KWYQ57iU,0,harga,"['gojekindonesia', 'voucher', 'tidak', 'dipakai', '.']",1,gojekindonesia|1|1.0;voucher|1|1.0;tidak|10|-1.0;dipakai|3|0.0;.|6|0.0,x;l;l;lxx;x,0;0;0;-1;0,"[[{""word"": ""voucher"", ""type"": 1, ""value"": 1.0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""dipakai"", ""type"": 3, ""value"": 0.0}, null, null]]",15/12/2018 8:00
2749,0,0,-1,Woiiiii @ GrabID ini salah siapa kalo kaya gini? Driver minta dibatalkan dan gabisa pesen lagi? Dohhhhhhhhhhh ribet ya km @ GrabID . Pindah @ gojekindonesia ini lama2 pic.twitter.com/WEblnxfFw9,0,driver,"['woiiiii', 'grabid', 'salah', 'kaya', 'driver', 'meminta', 'dibatalkan', 'gabisa', 'memesan', 'dohhhhhhhhhhh', 'ribet', 'grabid', '.', 'pindah', 'gojekindonesia', 'lama2']",1,woiiiii|unknown|0;grabid|unknown|0;salah|4|-1.0;kaya|4|1.0;driver|1|0.0;meminta|2|0.0;dibatalkan|3|-1.0;gabisa|unknown|0;memesan|2|0.0;dohhhhhhhhhhh|unknown|0;ribet|4|-1.0;grabid|unknown|0;.|6|0.0;pindah|2|0.0;gojekindonesia|1|1.0;lama2|unknown|0,x;x;s;lxx;l;lxx;s;x;s;x;s;x;x;lxx;l;x,0;0;-1.0;1.0;0;0.0;-1.0;0;0.0;0;-1.0;0;0;1.0;0;0,"[[null, null, {""word"": ""salah"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""kaya"", ""type"": 4, ""value"": 1.0}, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, {""word"": ""meminta"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""dibatalkan"", ""type"": 3, ""value"": -1.0}, null, null], [null, null, {""word"": ""memesan"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""ribet"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""pindah"", ""type"": 2, ""value"": 0.0}, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, null]]",15/12/2018 8:00
2750,0,0,0,"Notifnya @ gojekindonesia buat kamu nih @ ambaraniii, kok masuknya ke hengpon ku ya? Manggil namamu ga cukup sekali noh. Hepi-Hepi!pic.twitter.com/lTmyoyL8Tg",0,others,"['notifnya', 'gojekindonesia', 'nih', 'ambaraniii', ',', 'kok', 'masuknya', 'hengpon', 'ku', 'manggil', 'namamu', 'tidak', 'noh', '.', 'hepi', 'hepi']",1,"notifnya|unknown|0;gojekindonesia|1|1.0;nih|7|0.0;ambaraniii|unknown|0;,|6|0.0;kok|1|0.0;masuknya|2|0.0;hengpon|unknown|0;ku|1|0.0;manggil|unknown|0;namamu|unknown|0;tidak|10|-1.0;noh|unknown|0;.|6|0.0;hepi|unknown|0;hepi|unknown|0",x;x;x;x;x;l;lxx;x;x;x;x;x;x;x;x;x,0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0,"[[null, {""word"": ""kok"", ""type"": 1, ""value"": 0.0}, {""word"": ""masuknya"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:13
2751,0,0,0,Setelah saya tap redeem. Muncul seperti ini :pic.twitter.com/uaVowjsanm,0,others,"['tap', 'redeem', '.']",1,tap|unknown|0;redeem|unknown|0;.|6|0.0,x;x;x,0;0;0,[],26/2/2019 17:13
2752,0,0,1,@ gojekindonesia mau kirim makanan ayam aja ditanyain dulu mau kirim apa pic.twitter.com/iIgbcsCAF1,0,others,"['gojekindonesia', 'kirim', 'makanan', 'ayam', 'ditanyain', 'dahulu', 'kirim']",1,gojekindonesia|1|1.0;kirim|2|0.0;makanan|1|0.0;ayam|1|0.0;ditanyain|unknown|0;dahulu|unknown|0;kirim|2|0.0,l;lxx;l;x;x;x;s,0;1.0;0;0;0;0;0.0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""kirim"", ""type"": 2, ""value"": 0.0}, {""word"": ""makanan"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""kirim"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:13
2753,0,0,1,"@ gojekindonesia min, bonus 100% gopay bisa utk semua transaksi gopay termasuk gofood tdk ya? pic.twitter.com/sRSqwpIGIm",0,aplikasi,"['gojekindonesia', 'min', ',', 'bonus', 'gopay', 'transaksi', 'gopay', 'termasuk', 'gofood', 'tidak']",1,"gojekindonesia|1|1.0;min|4|0.0;,|6|0.0;bonus|1|1.0;gopay|unknown|0;transaksi|1|0.0;gopay|unknown|0;termasuk|2|1.0;gofood|unknown|0;tidak|10|-1.0",l;lxx;x;x;x;x;x;s;x;x,0;1.0;0;0;0;0;0;1.0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, null, null], [null, null, {""word"": ""termasuk"", ""type"": 2, ""value"": 1.0}, null, null]]",15/12/2018 8:00
2754,0,0,0,"@ gojekindonesia di keterangan gambar sampe tgl 23des, tp disini 27des yg bener berlakunya yg mana ? pic.twitter.com/GMupBjxezY",0,others,"['gojekindonesia', 'di', 'gambar', 'tgl', 'des', ',', 'tetapi', 'des', 'bener', 'berlakunya']",1,"gojekindonesia|1|1.0;gambar|1|0.0;tgl|1|-1.0;des|unknown|0;,|6|0.0;tetapi|6|-1.0;des|unknown|0;bener|4|1.0;berlakunya|unknown|0",x;x;x;x;x;ss;x;s;x,0;0;0;0;0;-1.0;0;1.0;0,"[[null, null, {""word"": ""bener"", ""type"": 4, ""value"": 1.0}, null, null]]",26/2/2019 17:13
2755,0,0,1,@ gojekindonesia ini go-ride nya lewat toll? :))) pic.twitter.com/q0ynX7zXil,0,others,"['gojekindonesia', 'go', 'ride', 'toll']",1,gojekindonesia|1|1.0;go|2|1.0;ride|unknown|0;toll|unknown|0,l;lxx;x;x,0;1;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""go"", ""type"": 2, ""value"": 1.0}, null, null]]",26/2/2019 17:13
2756,0,0,1,Terima kasi @ gojekindonesia aq jadi maqin ndud~ pic.twitter.com/pIjfMHHbl5,0,others,"['kasi', 'gojekindonesia', 'saya', 'maqin', 'ndud']",1,kasi|2|1.0;gojekindonesia|1|1.0;saya|unknown|0;maqin|unknown|0;ndud|unknown|0,lxx;l;x;x;x,1;0;0;0;0,"[[null, null, {""word"": ""kasi"", ""type"": 2, ""value"": 1.0}, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, null]]",26/2/2019 17:13
2757,0,0,0,@ gojekindonesia kenapa voucher ny gak bisa di pake ya? pic.twitter.com/7TaVb20Dgi,0,harga,"['gojekindonesia', 'voucher', 'ny', 'tidak', 'di', 'dipake']",1,gojekindonesia|1|1.0;voucher|1|1.0;ny|1|0.0;tidak|10|-1.0;dipake|unknown|0,x;x;x;x;x,0;0;0;0;0,[],15/12/2018 8:00
2758,0,0,-1,"@ gojekindonesia hallo...saya sudah isi gopay 99rb pake oneklik,tapi kok gak dapet cashbacknya ya?? pic.twitter.com/eRYhysSzuF",0,aplikasi,"['gojekindonesia', 'hallo', '.', 'isi', 'gopay', 'rb', 'pake', 'oneklik', ',', 'kok', 'tidak', 'mendapat', 'cashbacknya']",1,"gojekindonesia|1|1.0;hallo|unknown|0;.|6|0.0;isi|1|0.0;gopay|unknown|0;rb|1|0.0;pake|2|0.0;oneklik|unknown|0;,|6|0.0;kok|1|0.0;tidak|10|-1.0;mendapat|2|1.0;cashbacknya|unknown|0",x;x;x;x;x;l;lxx;x;x;x;l;lxx;x,0;0;0;0;0;0;0.0;0;0;0;0;-1;0,"[[null, {""word"": ""rb"", ""type"": 1, ""value"": 0.0}, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""mendapat"", ""type"": 2, ""value"": 1.0}, null, null]]",15/12/2018 8:00
2759,0,0,0,@ gojekindonesia min saya topup pake bca oneklik kok blm masuk vochernya? pic.twitter.com/357nMqFzSx,0,aplikasi,"['gojekindonesia', 'min', 'topup', 'pake', 'bca', 'oneklik', 'kok', 'belum', 'masuk', 'vochernya']",1,gojekindonesia|1|1.0;min|4|0.0;topup|2|0.0;pake|2|0.0;bca|unknown|0;oneklik|unknown|0;kok|1|0.0;belum|10|-1.0;masuk|2|0.0;vochernya|unknown|0,l;lxx;l;s;x;x;x;l;lxx;x,0;1.0;0;0.0;0;0;0;0;-1.0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, {""word"": ""topup"", ""type"": 2, ""value"": 0.0}, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""masuk"", ""type"": 2, ""value"": 0.0}, null, null]]",15/12/2018 8:00
2760,0,0,0,"Sebenarnya simpel, driver @ gojekindonesia dan @ GrabID hanya disuruh melepaskan atribut ketika ingin ikut mendukung atau kampanyekan salah satu paslonpic.twitter.com/ndCiQvdnUk",0,driver,"['simpel', ',', 'driver', 'gojekindonesia', 'grabid', 'disuruh', 'melepaskan', 'atribut', 'ikut', 'mendukung', 'kampanyekan', 'salah', 'paslon']",1,"simpel|unknown|0;,|6|0.0;driver|1|0.0;gojekindonesia|1|1.0;grabid|unknown|0;disuruh|3|0.0;melepaskan|unknown|0;atribut|1|0.0;ikut|2|0.0;mendukung|2|1.0;kampanyekan|unknown|0;salah|4|-1.0;paslon|unknown|0",x;x;x;x;x;s;x;l;lxx;s;x;s;x,0;0;0;0;0;0.0;0;0;0.0;1.0;0;-1.0;0,"[[null, null, {""word"": ""disuruh"", ""type"": 3, ""value"": 0.0}, null, null], [null, {""word"": ""atribut"", ""type"": 1, ""value"": 0.0}, {""word"": ""ikut"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""mendukung"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""salah"", ""type"": 4, ""value"": -1.0}, null, null]]",15/12/2018 8:00
2761,0,0,1,alhamdulillah bisa berbuat baik ke costumer gocar @ gojekindonesia . tanpa memandang suku agama ras. hidup gk sekedar jemput antar costumer . pic.twitter.com/agNQdclFr9,0,aplikasi,"['alhamdulillah', 'berbuat', 'baik', 'costumer', 'gocar', 'gojekindonesia', '.', 'memandang', 'suku', 'agama', 'ras', '.', 'hidup', 'tidak', 'sekedar', 'jemput', 'antar', 'costumer', '.']",1,alhamdulillah|7|1.0;berbuat|2|1.0;baik|4|1.0;costumer|unknown|0;gocar|unknown|0;gojekindonesia|1|1.0;.|6|0.0;memandang|2|0.0;suku|1|0.0;agama|1|0.0;ras|unknown|0;.|6|0.0;hidup|4|1.0;tidak|10|-1.0;sekedar|5|1.0;jemput|unknown|0;antar|2|0.0;costumer|unknown|0;.|6|0.0,ss;lxx;l;x;x;x;x;lxx;l;x;x;x;s;x;x;x;s;x;x,1.0;1;0;0;0;0;0;0.0;0;0;0;0;1.0;0;0;0;0.0;0;0,"[[null, null, {""word"": ""berbuat"", ""type"": 2, ""value"": 1.0}, {""word"": ""baik"", ""type"": 4, ""value"": 1.0}, null], [null, null, {""word"": ""memandang"", ""type"": 2, ""value"": 0.0}, {""word"": ""suku"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""hidup"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""antar"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:13
2762,0,0,0,order fiktip 3 order di cancel terus. @ gojekindonesia pic.twitter.com/5nH5j9v9Ta,0,penumpang,"['order', 'fiktip', 'order', 'di', 'dicancel', '.', 'gojekindonesia']",1,order|1|0.0;fiktip|unknown|0;order|1|0.0;dicancel|unknown|0;.|6|0.0;gojekindonesia|1|1.0,x;x;x;x;x;x,0;0;0;0;0;0,[],15/12/2018 8:00
2763,0,0,1,@ gojekindonesia min knpa akun aku gni?pdhal akun jrang amat dipakai..mau bayar pake gopay gk bs .! pic.twitter.com/b2WzMygFXs,0,aplikasi,"['gojekindonesia', 'min', 'kenapa', 'akun', 'begini', 'pdhal', 'akun', 'jrang', 'amat', 'dipakai', '.', 'bayar', 'pake', 'gopay', 'tidak', 'bisa', '.']",1,gojekindonesia|1|1.0;min|4|0.0;kenapa|unknown|0;akun|1|0.0;begini|unknown|0;pdhal|unknown|0;akun|1|0.0;jrang|unknown|0;amat|10|0.0;dipakai|3|0.0;.|6|0.0;bayar|2|0.0;pake|2|0.0;gopay|unknown|0;tidak|10|-1.0;bisa|unknown|0;.|6|0.0,l;lxx;x;x;x;x;x;x;l;lxx;x;s;s;x;x;x;x,0;1.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, null, null], [null, {""word"": ""amat"", ""type"": 10, ""value"": 0.0}, {""word"": ""dipakai"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""bayar"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, null, null]]",15/12/2018 8:00
2764,0,0,1,@ gojekindonesia kenapa setiap kali saya mau bayar tagihan kartu Halo saya selalu muncul pop up seperti itu? padahal tagihan saya belum terbayarkan pic.twitter.com/Yc94B6Qb2w,0,harga,"['gojekindonesia', 'bayar', 'tagihan', 'kartu', 'pop', 'up', 'padahal', 'tagihan', 'belum', 'terbayarkan']",1,gojekindonesia|1|1.0;bayar|2|0.0;tagihan|1|0.0;kartu|1|0.0;pop|unknown|0;up|4|1.0;padahal|6|0.0;tagihan|1|0.0;belum|10|-1.0;terbayarkan|unknown|0,l;lxx;l;x;x;s;x;x;x;x,0;1.0;0;0;0;1.0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""bayar"", ""type"": 2, ""value"": 0.0}, {""word"": ""tagihan"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""up"", ""type"": 4, ""value"": 1.0}, null, null]]",15/12/2018 8:00
2765,0,0,-1,halo @ gojekindonesia ini driver banyak tp ga ada yg available buat ambil orderan udah pada males ya? pic.twitter.com/CBeTzdhR6J,0,driver,"['gojekindonesia', 'driver', 'tetapi', 'tidak', 'available', 'ambil', 'orderan', 'males']",1,gojekindonesia|1|1.0;driver|1|0.0;tetapi|6|-1.0;tidak|10|-1.0;available|unknown|0;ambil|2|0.0;orderan|1|0.0;males|unknown|0,x;x;ss;x;x;lxx;l;x,0;0;-1.0;0;0;0.0;0;0,"[[null, null, {""word"": ""ambil"", ""type"": 2, ""value"": 0.0}, {""word"": ""orderan"", ""type"": 1, ""value"": 0.0}, null]]",15/12/2018 8:00
2766,0,0,1,"/rlt/ maaf kalau oot, tapi terimakasih buat semua mas-mas @ gojekindonesia yang ikut bantu kelancaran ibadah malam natal ini. kami mengasihimu pic.twitter.com/zCKtJEoAOo",0,others,"['rlt', 'oot', ',', 'terimakasih', 'mas', 'mas', 'gojekindonesia', 'ikut', 'bantu', 'kelancaran', 'ibadah', 'malam', 'natal', '.', 'mengasihimu']",1,"rlt|unknown|0;oot|unknown|0;,|6|0.0;terimakasih|7|1.0;mas|1|0.0;mas|1|0.0;gojekindonesia|1|1.0;ikut|2|0.0;bantu|2|1.0;kelancaran|unknown|0;ibadah|unknown|0;malam|1|-1.0;natal|1|0.0;.|6|0.0;mengasihimu|unknown|0",x;x;x;ss;x;x;l;lxx;s;x;x;x;x;x;x,0;0;0;1.0;0;0;0;1.0;1.0;0;0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""ikut"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""bantu"", ""type"": 2, ""value"": 1.0}, null, null]]",26/2/2019 17:13
2767,0,0,0,@ gojekindonesia ini kenapa ya? Saya jadi tidak bisa order gojek dll? pic.twitter.com/aPCFpSBvWF,0,penumpang,"['gojekindonesia', 'tidak', 'order', 'gojek']",1,gojekindonesia|1|1.0;tidak|10|-1.0;order|1|0.0;gojek|1|0.0,x;x;x;x,0;0;0;0,[],15/12/2018 8:00
2768,0,0,1,"@ gojekindonesia halo saya beli voucher honestbee pake points di gojek pas di pake kenapa ada pop up begini ya, bisa di bantu? pic.twitter.com/3mudQui2Z8",0,perusahaan,"['gojekindonesia', 'beli', 'voucher', 'honestbee', 'pake', 'points', 'di', 'gojek', 'pas', 'di', 'dipake', 'pop', 'up', ',', 'di', 'dibantu']",1,"gojekindonesia|1|1.0;beli|2|0.0;voucher|1|1.0;honestbee|unknown|0;pake|2|0.0;points|unknown|0;gojek|1|0.0;pas|1|0.0;dipake|unknown|0;pop|unknown|0;up|4|1.0;,|6|0.0;dibantu|3|1.0",l;lxx;l;x;s;x;x;x;x;x;s;x;s,0;1;0;0;0.0;0;0;0;0;0;1.0;0;1.0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""beli"", ""type"": 2, ""value"": 0.0}, {""word"": ""voucher"", ""type"": 1, ""value"": 1.0}, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""up"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""dibantu"", ""type"": 3, ""value"": 1.0}, null, null]]",15/12/2018 8:00
2769,0,0,-1,"@ gojekindonesia min ini driver mau nya apa, telpon ga diangkat paket ga diambil2 nunggu lama pic.twitter.com/OiYMAICZ5J",0,driver,"['gojekindonesia', 'min', 'driver', ',', 'telpon', 'tidak', 'diangkat', 'paket', 'tidak', 'diambil2', 'menunggu', 'lama']",1,"gojekindonesia|1|1.0;min|4|0.0;driver|1|0.0;,|6|0.0;telpon|unknown|0;tidak|10|-1.0;diangkat|3|1.0;paket|1|0.0;tidak|10|-1.0;diambil2|unknown|0;menunggu|2|-1.0;lama|4|-1.0",l;lxx;l;x;x;l;lxx;l;x;x;lxx;l,0;1.0;0;0;0;0;-1;0;0;0;-1;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""diangkat"", ""type"": 3, ""value"": 1.0}, {""word"": ""paket"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""menunggu"", ""type"": 2, ""value"": -1.0}, {""word"": ""lama"", ""type"": 4, ""value"": -1.0}, null]]",15/12/2018 8:00
2770,0,0,1,@ gojekindonesia min kok voucher mya gabisa di pake? pic.twitter.com/lzLWQ1csxd,0,harga,"['gojekindonesia', 'min', 'kok', 'voucher', 'mya', 'gabisa', 'di', 'dipake']",1,gojekindonesia|1|1.0;min|4|0.0;kok|1|0.0;voucher|1|1.0;mya|unknown|0;gabisa|unknown|0;dipake|unknown|0,l;lxx;l;x;x;x;x,0;1.0;0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, {""word"": ""kok"", ""type"": 1, ""value"": 0.0}, null]]",15/12/2018 8:00
2771,0,0,1,Hhe thx gojek! @ gojekindonesia pic.twitter.com/wu43pmcV14,0,perusahaan,"['hhe', 'terimakasih', 'gojek', 'gojekindonesia']",1,hhe|unknown|0;terimakasih|7|1.0;gojek|1|0.0;gojekindonesia|1|1.0,x;ss;x;x,0;1.0;0;0,[],15/12/2018 8:00
2772,0,0,0,Terus ini istri mau ganti profil tidak bisa karena data profil sudah di Bobol sama oknum itu. Mohon jalan keluar nyapic.twitter.com/t1ladaoV5o,0,others,"['istri', 'ganti', 'profil', 'tidak', 'data', 'profil', 'di', 'bobol', 'oknum', '.', 'mohon', 'jalan']",1,istri|1|0.0;ganti|1|0.0;profil|unknown|0;tidak|10|-1.0;data|1|0.0;profil|unknown|0;bobol|unknown|0;oknum|1|0.0;.|6|0.0;mohon|2|0.0;jalan|1|0.0,x;x;x;x;x;x;x;x;x;lxx;l,0;0;0;0;0;0;0;0;0;0.0;0,"[[null, null, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, {""word"": ""jalan"", ""type"": 1, ""value"": 0.0}, null]]",26/2/2019 17:13
2773,0,0,1,@ gojekindonesia min ane isi gopay 100rb Tapi Kok Blm msk?? No Hp ane 0895323804977 pic.twitter.com/nvG4hojo5z,0,aplikasi,"['gojekindonesia', 'min', 'saya', 'isi', 'gopay', 'rb', 'kok', 'belum', 'msk', 'no', 'hp', 'saya']",1,gojekindonesia|1|1.0;min|4|0.0;saya|unknown|0;isi|1|0.0;gopay|unknown|0;rb|1|0.0;kok|1|0.0;belum|10|-1.0;msk|unknown|0;no|5|-1.0;hp|unknown|0;saya|unknown|0,l;lxx;x;x;x;x;x;x;x;x;x;x,0;1.0;0;0;0;0;0;0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, null, null]]",15/12/2018 8:00
2774,0,0,0,"@ gojekindonesia mohon tracking dengan user ini, dia nurunin saya di tengah Trip, kok aneh, kenapa nama driver dan no mobil tidak terlihat ? pic.twitter.com/kl0TbFb2iS",0,driver,"['gojekindonesia', 'mohon', 'tracking', 'user', ',', 'nurunin', 'di', 'tengah', 'trip', ',', 'kok', 'aneh', ',', 'driver', 'no', 'mobil', 'tidak']",1,"gojekindonesia|1|1.0;mohon|2|0.0;tracking|unknown|0;user|unknown|0;,|6|0.0;nurunin|unknown|0;tengah|1|0.0;trip|unknown|0;,|6|0.0;kok|1|0.0;aneh|4|-1.0;,|6|0.0;driver|1|0.0;no|5|-1.0;mobil|1|1.0;tidak|10|-1.0",l;lxx;x;x;x;x;x;x;x;l;lxx;x;x;x;x;x,0;1.0;0;0;0;0;0;0;0;0;-1.0;0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""kok"", ""type"": 1, ""value"": 0.0}, {""word"": ""aneh"", ""type"": 4, ""value"": -1.0}, null, null]]",15/12/2018 8:00
